ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
255312,57,55,49,58,48,63,48,46,54,61,76,71,60,44,67,60,49,44,51,41,34,26,53,55,61,52,33,30,14,12,6,12,7
228238,35,36,64,60,35,42,28,26,56,47,55,55,59,55,72,39,85,55,74,32,56,62,28,38,37,58,63,60,15,9,15,10,8
253918,42,64,59,49,39,58,38,39,39,60,66,63,71,49,69,47,64,61,62,49,51,32,69,42,51,40,16,19,11,12,12,14,15
252260,44,52,43,60,38,56,39,35,55,58,62,65,68,55,74,50,59,60,45,46,60,40,58,43,37,45,45,43,11,11,5,11,6
251446,45,33,65,62,44,38,30,25,60,42,48,60,51,55,55,67,67,61,73,37,65,63,23,28,40,61,67,62,8,9,8,11,8
255894,57,31,38,54,30,58,40,31,44,54,70,74,65,49,65,35,69,70,64,28,55,52,49,46,32,51,59,60,13,8,6,8,14
246682,56,57,17,57,48,68,57,58,47,66,88,84,90,52,91,60,43,52,25,58,21,11,55,60,44,58,19,16,12,13,11,8,15
223826,29,18,65,68,24,39,22,22,58,58,60,65,60,68,73,53,64,63,70,32,66,65,21,25,32,63,66,66,11,10,6,11,11
240715,43,56,43,47,50,58,53,31,44,55,77,76,70,54,88,53,61,63,63,52,46,15,56,54,56,56,17,15,6,7,7,11,13
253560,37,64,58,55,52,55,38,28,43,61,48,50,44,51,60,65,68,64,76,61,51,36,66,62,50,57,19,18,13,10,15,13,11
246601,52,45,39,56,51,55,49,36,54,57,70,73,74,56,80,54,50,56,52,49,44,34,49,54,40,59,31,30,12,10,7,6,12
236267,22,19,70,68,29,22,31,28,45,69,64,63,59,69,52,37,74,54,74,23,64,70,28,31,38,59,74,68,13,13,12,7,15
233289,31,62,58,42,50,59,42,30,35,62,64,76,52,46,76,59,66,64,75,51,60,20,58,51,60,54,24,24,14,13,7,11,12
240313,45,57,48,52,41,59,43,26,41,54,87,88,69,51,79,54,54,58,54,48,34,20,56,50,56,54,31,30,5,6,13,12,12
245361,47,35,54,48,26,44,36,28,52,48,74,77,68,53,58,47,70,64,73,40,55,50,39,46,25,55,58,57,11,9,8,10,13
241434,58,20,45,56,21,53,60,48,49,56,69,70,64,53,66,54,56,53,55,22,50,53,52,50,27,47,55,54,7,11,6,10,13
244818,48,41,31,54,41,51,50,35,47,55,82,68,79,50,85,47,70,59,43,34,74,34,55,52,41,50,36,34,13,10,9,5,15
255064,46,55,48,59,35,59,39,36,59,57,61,63,51,53,73,47,55,64,50,60,49,60,46,44,37,41,35,42,15,11,7,13,11
232396,41,40,49,59,43,51,38,33,52,55,66,53,64,52,81,55,56,60,39,35,56,48,49,53,39,42,47,44,15,11,10,14,10
254973,45,49,43,65,44,59,40,36,59,63,60,66,55,52,78,45,57,65,56,55,41,20,49,60,44,59,38,48,8,7,12,7,14
235292,62,30,52,39,35,58,37,36,36,55,63,64,53,61,47,55,55,65,45,28,62,58,57,42,46,43,63,64,9,11,8,12,11
245212,49,63,75,55,55,55,32,29,52,59,41,44,32,55,47,62,62,65,91,59,60,25,65,52,55,70,25,20,9,10,14,12,9
252917,55,56,45,60,46,65,50,45,52,60,60,64,50,53,65,59,41,50,39,40,32,53,57,57,62,48,54,28,13,6,10,9,7
258111,40,60,53,49,53,57,35,32,42,55,79,76,70,54,56,61,64,67,59,55,38,30,55,49,59,55,26,24,6,15,11,7,12
247159,51,30,51,60,34,65,40,36,32,45,69,64,58,60,48,27,61,60,71,32,59,54,42,35,40,49,71,71,10,8,6,12,9
238040,32,20,61,66,27,41,29,24,61,65,63,55,49,56,56,48,72,67,79,25,64,65,30,27,40,55,70,66,15,12,9,8,5
239928,40,23,64,57,22,45,22,24,58,53,64,68,61,60,57,44,75,64,76,30,66,66,26,39,30,63,66,62,10,5,13,9,8
258759,44,29,56,52,34,50,42,34,50,53,65,63,59,54,65,38,61,59,56,32,51,60,48,43,43,44,65,62,12,9,7,7,6
252424,51,27,56,51,27,57,49,35,43,56,72,75,58,49,56,34,61,73,64,28,55,55,47,49,31,43,57,54,8,13,10,9,10
183568,32,22,81,63,22,35,23,22,57,45,51,52,51,71,46,48,65,52,83,24,73,67,25,40,38,67,78,77,8,6,14,15,9
198351,38,54,55,38,49,67,46,43,38,72,78,78,80,52,86,53,51,52,61,45,37,25,55,62,44,38,20,13,9,8,10,14,14
252864,42,50,38,62,38,71,47,38,66,68,66,74,65,61,78,46,54,40,42,53,39,29,50,61,42,53,27,37,9,12,11,12,11
190983,46,19,64,53,32,43,40,33,51,45,64,59,54,56,53,39,71,61,76,32,68,62,28,49,30,52,64,63,6,11,10,12,15
244874,40,29,45,65,32,61,33,42,55,55,60,61,59,62,59,49,65,49,60,28,61,55,45,51,44,56,60,57,12,7,12,6,8
258753,55,56,36,48,50,72,53,46,42,67,84,80,80,50,76,63,42,55,61,44,32,21,42,31,56,51,24,32,9,14,11,6,12
247841,59,60,47,60,52,67,49,44,54,60,68,69,58,41,68,67,34,72,52,43,31,17,46,50,60,56,29,32,14,9,10,14,10
254629,58,59,42,55,42,65,33,40,61,61,68,72,69,51,55,52,42,61,62,55,41,25,61,58,52,55,35,33,12,7,7,8,7
233408,29,60,63,46,45,54,43,34,35,57,64,54,56,55,66,61,62,65,74,52,56,23,58,53,50,45,31,28,11,11,14,7,7
255676,44,30,45,61,25,45,34,44,55,51,65,60,55,60,60,44,58,68,61,26,55,61,31,55,45,43,61,58,8,11,7,14,14
242562,42,26,67,53,31,50,34,30,51,53,66,67,65,57,59,33,75,48,69,28,55,71,36,35,32,69,65,61,7,7,10,14,8
230623,35,71,75,64,66,60,34,30,43,68,40,34,42,69,55,69,45,50,77,61,54,24,72,48,66,51,27,24,7,12,14,11,5
235414,62,62,44,56,59,66,60,48,48,67,67,71,63,53,58,44,57,44,56,48,31,24,57,51,54,62,25,23,12,9,9,13,10
244599,49,31,45,44,25,63,48,30,38,53,81,85,87,47,90,30,54,70,36,26,50,49,45,41,41,42,54,51,11,14,13,7,12
1109,73,42,85,76,nan,60,nan,26,70,76,50,55,nan,69,nan,60,nan,54,62,21,76,95,96,nan,90,nan,82,nan,5,21,70,21,21
258108,52,57,43,66,37,61,42,35,63,55,68,65,67,43,75,43,53,60,57,51,43,27,49,50,46,52,35,49,5,7,9,10,9
174543,12,13,18,56,11,22,25,38,54,32,58,54,63,72,62,63,81,39,69,17,40,23,16,69,23,64,18,19,77,76,84,75,77
253995,39,60,65,58,49,45,41,22,52,52,69,72,59,57,52,61,62,60,69,50,67,23,61,48,58,46,25,18,12,12,9,11,6
209738,36,30,75,61,31,42,45,35,53,44,31,36,28,65,49,63,61,28,92,35,82,68,29,35,65,64,70,64,7,14,11,13,7
193862,34,34,78,58,29,44,28,31,58,56,45,43,31,69,32,41,32,61,88,38,75,77,21,47,38,59,77,75,15,13,6,11,11
205055,32,42,62,61,36,45,35,28,49,49,58,55,68,53,50,49,62,57,67,52,31,58,48,44,63,nan,59,56,13,12,7,10,6
248169,29,24,51,55,23,61,35,27,50,67,68,69,69,60,60,38,72,61,70,25,66,56,30,51,34,52,64,64,6,6,10,10,7
235808,44,39,54,55,28,51,34,28,49,50,72,68,71,53,61,48,72,62,70,24,54,55,40,35,37,48,57,58,10,6,7,14,8
252225,36,38,45,57,36,47,38,32,50,53,65,64,56,58,44,42,64,70,72,42,52,56,44,47,44,41,58,57,10,8,7,10,11
230830,49,65,66,58,45,62,34,29,48,64,37,44,42,57,51,71,58,60,78,55,48,35,66,54,55,47,26,16,14,14,6,14,15
257711,65,28,56,34,33,65,43,36,34,60,64,59,52,61,59,30,59,57,65,29,58,60,53,37,49,45,65,67,9,11,5,6,11
252532,44,35,51,54,39,47,38,39,52,52,69,69,58,53,69,51,59,58,45,46,52,49,51,51,42,37,52,48,12,11,6,9,12
256449,47,34,51,54,33,45,42,39,53,50,53,49,47,54,53,41,68,65,64,39,53,58,40,59,46,63,60,59,15,15,7,11,7
244140,61,51,43,58,53,67,56,44,54,64,69,65,75,49,77,52,62,49,51,41,39,22,47,44,49,48,26,24,7,12,9,11,6
256441,43,38,48,60,32,45,34,29,55,53,59,61,66,47,70,46,66,65,62,33,54,50,38,53,45,51,56,55,9,10,8,14,13
258887,54,57,39,43,44,63,56,38,36,66,76,69,56,38,82,70,48,65,76,58,44,20,49,51,51,49,26,28,7,9,12,5,13
259063,48,44,37,58,35,61,51,50,52,57,72,77,69,52,73,40,52,48,39,39,40,42,55,53,41,51,46,40,14,13,12,14,11
257255,24,25,58,60,28,59,35,23,52,61,72,67,62,58,59,36,76,65,68,26,58,56,30,48,31,55,62,54,10,11,11,10,13
251346,55,50,30,55,53,58,56,48,54,57,75,71,72,43,78,64,47,49,47,55,34,23,58,55,48,47,31,28,12,7,14,10,7
210648,18,17,73,63,23,53,35,29,61,61,47,52,43,65,51,27,74,68,85,15,79,68,20,41,30,60,73,74,14,14,5,10,8
232550,41,25,67,56,25,34,25,46,66,43,43,57,53,59,58,57,75,62,83,42,51,67,26,27,35,65,69,65,11,7,15,7,8
255302,37,33,43,59,29,48,33,31,66,64,57,51,59,62,47,41,52,58,70,28,67,54,38,62,42,44,69,64,6,14,7,14,10
234733,51,57,44,51,40,62,52,23,46,57,84,80,76,47,71,49,54,63,59,56,28,32,56,53,39,53,30,30,5,8,14,14,9
258823,60,66,42,52,50,65,49,46,44,70,71,70,55,40,73,70,47,47,53,50,30,24,51,52,63,54,25,30,8,14,11,9,12
209548,50,25,45,50,29,56,45,31,45,55,73,75,63,50,71,35,61,71,57,28,61,52,50,47,37,48,56,53,8,7,11,6,14
258754,52,32,54,61,27,61,41,38,58,40,59,62,59,54,65,27,57,55,56,34,58,58,49,59,41,40,57,58,11,8,9,7,12
247080,35,63,67,52,43,65,44,39,49,63,66,64,66,52,91,61,69,62,38,58,28,17,60,52,74,46,13,13,5,6,15,14,9
238009,47,49,43,53,44,58,42,33,46,65,74,73,69,52,70,61,47,66,56,40,45,35,59,48,48,42,32,28,9,10,12,7,10
256440,54,52,37,60,45,62,62,56,55,62,63,70,69,46,79,49,45,40,32,45,38,27,57,59,47,60,35,35,11,10,7,9,14
246714,53,51,30,58,43,58,49,36,57,60,72,68,61,51,68,55,53,57,53,50,38,23,56,57,57,59,34,32,7,12,14,11,10
157190,53,44,49,55,40,47,58,56,54,53,40,32,56,54,78,56,31,31,48,50,65,51,52,56,57,55,50,50,7,9,15,6,14
233941,57,63,43,54,49,67,53,41,46,64,75,73,59,53,82,70,45,35,41,49,38,22,52,50,55,57,31,32,11,6,8,11,10
228363,25,21,62,50,34,45,41,34,51,58,51,63,54,58,51,59,73,50,74,34,72,60,34,34,46,54,65,62,6,8,7,11,12
236940,45,67,66,57,52,62,40,51,45,64,53,51,57,59,60,63,65,48,62,59,35,14,65,57,55,54,22,23,12,10,6,15,11
253313,70,52,33,58,49,70,60,39,50,62,72,78,69,50,62,51,39,65,42,49,33,18,62,49,40,43,30,21,13,7,12,8,11
241046,48,60,54,56,45,52,43,42,39,55,70,75,74,64,93,54,69,43,30,55,36,24,58,51,61,59,26,25,8,8,5,8,10
248138,42,65,66,51,47,63,42,45,37,58,70,69,57,57,52,62,73,64,70,64,32,19,54,53,66,49,16,14,11,12,6,5,7
215204,45,58,53,54,54,59,37,33,40,59,72,74,77,56,73,56,67,67,65,54,41,12,59,53,57,52,15,12,12,12,7,10,10
255191,45,30,49,64,28,48,33,30,65,60,62,58,59,56,69,40,60,53,50,28,66,61,33,50,36,42,61,62,13,8,8,15,11
255234,57,49,44,55,50,64,48,49,47,64,74,78,75,57,59,62,52,37,59,42,43,20,48,58,43,55,28,27,13,5,13,12,10
254860,65,60,42,64,48,68,47,45,59,66,69,70,59,58,78,55,50,53,46,51,28,14,61,60,55,49,18,14,7,12,12,8,12
244728,46,54,45,56,50,63,60,45,55,65,66,62,78,48,75,58,51,34,34,50,48,23,40,56,51,59,32,48,7,8,9,6,12
255015,49,58,45,56,53,63,55,37,48,62,74,75,75,53,82,61,44,50,40,54,35,20,54,58,58,46,24,15,8,6,15,12,6
253384,55,24,47,40,32,61,39,41,38,46,68,69,60,54,65,25,59,70,61,26,65,57,53,39,43,45,64,63,12,14,7,11,11
225191,49,25,61,49,31,39,30,28,46,44,65,64,60,58,64,33,76,66,82,30,83,59,20,25,41,58,62,61,12,13,7,11,13
202863,50,28,60,58,19,38,49,23,55,64,39,45,53,63,52,30,72,68,75,21,74,62,34,39,41,nan,72,65,6,9,9,15,7
251825,36,43,39,56,53,54,53,29,48,54,70,69,76,48,60,53,71,65,40,45,38,43,46,47,48,45,43,37,12,13,14,14,11
239182,32,34,62,58,27,39,29,27,56,59,58,55,54,58,37,58,60,72,81,40,61,53,41,46,55,58,63,56,6,6,6,5,14
244491,26,21,65,61,22,45,28,27,60,55,64,55,60,60,61,36,77,62,76,23,65,59,29,53,33,49,68,67,6,6,14,11,10
246258,47,63,59,62,52,61,43,33,56,67,67,63,65,51,73,65,67,51,70,52,30,18,61,42,55,45,13,16,6,14,10,14,8
255839,35,69,64,59,65,63,40,40,39,65,63,58,57,58,55,67,70,56,59,59,30,14,63,49,69,67,15,14,13,11,15,7,13
243702,57,26,44,52,27,63,49,28,31,56,79,79,69,61,61,33,60,63,57,24,46,61,49,35,37,48,63,56,13,8,7,11,6
258228,42,41,46,59,37,58,42,44,54,58,63,57,61,43,70,56,53,48,58,44,54,47,53,52,43,41,49,47,5,6,10,11,12
251106,34,66,64,54,57,57,39,35,38,59,69,66,55,56,63,65,69,52,71,57,63,13,63,46,66,55,18,13,12,10,15,5,6
239322,20,25,71,54,33,39,26,20,61,51,52,51,35,67,40,50,68,72,88,34,73,71,31,25,37,70,73,74,11,9,9,12,14
255063,49,35,53,57,29,49,39,33,57,59,49,49,52,53,66,42,70,72,63,27,56,47,41,55,41,41,60,53,10,10,11,9,14
246466,40,29,59,63,31,53,39,38,57,53,61,60,57,56,59,40,58,50,57,33,55,48,49,54,41,42,60,61,12,15,13,12,7
239506,38,29,65,54,32,42,35,34,46,44,55,54,50,57,56,42,71,64,76,27,68,61,41,38,45,58,64,63,13,9,10,14,10
233728,35,21,56,59,31,48,30,35,50,56,62,64,65,58,66,56,74,34,69,28,63,58,29,48,44,45,65,62,12,7,6,9,6
257335,50,34,53,41,33,63,37,41,28,44,63,63,52,60,67,33,60,58,51,33,58,54,47,45,41,42,70,71,9,15,13,8,13
258812,48,23,60,59,27,51,27,30,45,57,63,67,52,62,51,45,67,58,67,41,56,60,26,36,47,57,67,64,6,11,11,9,15
247520,41,32,45,57,32,49,40,36,57,52,54,60,58,55,72,48,63,54,68,34,58,56,40,47,47,43,56,53,7,11,8,12,15
215297,42,29,64,52,31,38,30,27,48,53,55,53,43,59,57,58,62,65,72,27,68,63,25,52,40,63,67,69,11,9,8,15,12
228779,39,30,63,54,35,49,35,32,51,58,60,63,61,55,59,44,70,65,73,36,64,58,30,30,39,56,57,58,8,8,10,8,9
257477,47,60,50,59,44,64,48,29,43,63,82,83,80,48,62,62,47,55,50,50,42,18,59,49,50,43,23,18,12,13,14,5,13
248412,46,34,47,50,38,36,43,61,33,25,74,78,76,42,56,57,61,54,43,51,65,51,54,50,49,46,53,55,7,7,8,6,10
256544,25,25,45,62,35,61,33,30,50,58,60,60,67,51,74,40,72,67,56,30,49,64,25,56,35,58,64,61,7,9,14,10,14
203139,42,20,66,53,18,46,27,24,49,51,57,56,66,63,63,26,73,69,78,19,73,65,32,44,33,56,67,68,13,12,10,7,12
243863,37,29,76,68,23,32,24,30,73,55,32,37,32,67,45,47,52,64,75,27,75,74,31,55,37,73,75,71,7,8,15,7,13
229731,38,59,56,45,56,56,50,33,41,57,70,72,68,50,67,58,70,69,70,57,49,20,55,54,59,52,16,11,6,10,8,12,8
254677,40,63,60,58,55,66,41,33,49,65,65,57,63,61,65,57,59,56,57,54,32,21,55,55,65,45,24,20,14,13,9,13,5
244070,58,27,44,59,20,57,48,25,33,58,76,77,70,51,66,30,59,70,53,24,55,59,38,34,29,43,63,61,12,14,9,15,13
255441,34,23,68,56,22,51,56,21,61,57,62,67,55,57,58,51,73,63,63,32,52,63,22,49,21,54,66,61,8,10,10,12,6
244545,26,68,68,49,60,55,37,34,35,61,51,55,47,62,51,72,64,51,74,57,63,23,64,50,66,52,25,24,10,12,13,9,10
228733,36,34,70,53,50,43,38,35,35,58,55,43,31,66,34,50,32,66,91,28,76,62,31,44,42,49,70,67,15,15,6,15,12
247257,34,27,70,60,29,35,32,35,36,57,63,53,50,60,58,45,64,60,67,25,65,68,32,34,46,51,74,77,12,7,10,6,12
226950,30,58,56,49,50,56,43,32,32,57,68,72,67,53,68,59,72,57,75,53,50,19,57,46,60,55,23,18,11,13,16,14,13
259043,45,55,37,66,34,62,52,48,64,64,62,65,63,51,61,51,61,41,46,44,31,31,45,55,47,51,58,54,5,8,6,15,13
246277,57,32,59,57,21,45,22,39,40,53,67,62,59,64,76,42,63,62,57,38,51,59,39,27,45,55,59,63,12,14,7,5,11
242688,38,34,62,63,27,55,30,37,45,61,55,54,60,53,65,45,69,64,67,31,60,56,38,45,36,49,57,52,9,14,11,9,11
203236,67,32,49,59,27,53,54,28,24,65,60,60,53,70,81,21,60,70,45,28,54,59,42,33,34,45,66,62,12,7,10,12,6
208521,32,24,68,64,22,37,23,35,52,50,31,31,43,69,36,58,73,70,74,25,70,66,39,48,58,63,68,67,12,14,13,15,10
251452,36,67,69,52,57,64,47,37,37,58,60,62,58,54,60,65,68,52,58,63,37,14,66,48,73,51,20,18,6,11,13,11,5
188538,47,22,73,68,26,48,37,26,62,59,36,34,45,67,46,40,68,61,81,21,76,74,22,32,41,60,72,66,11,11,12,7,8
200488,37,51,58,43,41,57,41,47,34,59,50,56,62,47,60,55,67,58,74,44,66,29,49,52,53,57,36,23,14,6,11,15,6
245784,64,28,49,42,36,65,43,36,41,55,56,54,57,62,61,36,58,51,55,31,59,60,59,43,41,48,65,63,10,5,6,6,12
201914,14,14,68,58,11,47,21,20,54,54,64,70,60,61,63,49,76,64,75,38,67,68,20,23,42,67,74,71,11,8,7,9,12
254724,55,67,63,58,61,60,40,30,51,58,57,60,59,52,49,62,78,61,72,55,33,18,62,45,60,42,15,21,14,7,11,7,11
257667,28,64,65,55,57,58,38,33,31,60,68,66,54,63,59,63,71,66,68,54,66,17,63,46,60,47,15,19,8,9,13,10,9
240096,42,46,37,58,48,65,51,42,56,63,80,79,75,38,64,55,62,45,51,36,41,29,45,57,44,54,45,40,10,9,15,10,7
245383,38,24,65,53,26,35,23,22,54,48,58,60,52,53,55,66,76,60,70,33,69,66,31,45,40,60,68,67,7,9,8,13,7
255773,37,72,74,50,55,61,42,34,38,61,57,53,55,60,69,62,66,58,50,66,32,21,64,55,67,52,17,18,5,13,13,12,9
252568,39,36,45,58,33,56,37,32,57,59,63,60,56,57,50,54,60,61,51,47,55,55,53,53,40,45,49,47,10,13,13,11,11
258886,51,31,60,54,37,29,31,31,40,51,55,63,40,53,45,55,71,63,72,47,67,56,36,47,46,54,66,63,11,7,9,11,8
244554,42,41,40,55,37,51,43,35,54,54,66,69,71,51,75,46,71,67,46,38,36,40,48,53,49,56,45,43,14,14,7,13,12
255137,34,27,48,67,33,46,39,34,55,61,55,61,53,59,78,41,64,45,54,33,58,60,32,52,35,44,67,59,14,10,8,14,8
246090,42,49,56,62,34,56,40,43,62,51,59,54,52,56,70,53,59,45,45,33,66,48,29,51,45,43,50,65,9,9,10,5,6
247264,38,28,65,58,26,35,23,23,44,59,52,62,60,64,60,53,67,68,71,34,63,65,31,39,37,46,64,63,12,7,10,14,6
258083,38,64,59,56,60,63,53,40,51,60,70,71,50,55,77,63,68,56,37,57,29,11,60,54,66,51,15,16,8,10,8,7,12
251124,43,39,57,66,22,69,30,33,59,55,57,60,52,57,69,22,64,44,47,55,47,53,60,48,30,52,65,63,13,13,10,13,10
245540,34,29,64,52,29,40,26,29,48,42,63,65,60,63,60,60,67,63,60,35,70,66,24,38,34,45,67,64,10,10,10,11,5
246826,25,23,68,66,22,26,19,37,59,58,68,55,61,51,48,45,80,67,79,26,61,64,31,31,40,60,70,65,10,14,7,15,12
257380,45,32,66,62,32,52,30,27,48,54,57,62,63,54,56,42,67,64,62,28,51,57,43,41,38,52,64,61,6,11,11,7,10
258174,56,41,41,54,51,64,50,48,47,60,72,67,68,49,79,56,49,53,44,39,39,24,47,52,53,45,39,46,11,10,7,8,14
242515,48,66,49,46,44,68,46,35,29,66,80,71,76,58,74,57,52,64,63,55,51,13,63,47,50,43,11,16,12,7,7,13,7
258945,39,35,61,57,32,45,34,32,56,55,67,63,65,49,65,46,70,60,63,28,51,61,32,31,45,49,61,60,12,12,11,5,7
205565,50,22,74,57,24,30,40,21,53,55,46,54,37,56,34,55,76,74,90,24,83,62,31,23,30,60,68,66,15,7,11,14,16
251948,54,58,38,50,45,70,47,39,39,68,82,75,85,52,91,57,47,53,31,46,32,22,51,60,54,54,23,20,12,14,9,8,14
234963,36,25,70,58,21,38,34,37,60,63,63,55,45,64,66,40,83,64,63,28,58,64,29,26,30,52,72,65,9,10,8,8,14
247819,29,21,66,55,29,38,36,35,49,49,60,73,52,63,51,51,60,59,74,26,65,64,25,42,38,56,70,67,8,10,8,14,13
258437,40,60,68,58,53,57,48,30,43,58,67,70,54,56,42,66,65,57,81,53,36,27,53,45,60,54,21,23,11,10,12,10,6
240019,45,59,50,51,49,62,43,28,41,64,75,76,69,55,78,52,70,59,61,54,39,17,59,53,57,52,13,12,6,6,9,15,12
223818,48,29,73,54,28,50,27,30,52,55,55,34,40,65,48,45,68,55,84,21,72,65,24,32,46,65,74,69,6,8,9,15,14
247821,44,30,48,62,40,52,38,40,57,52,61,65,57,54,73,59,59,55,50,41,58,44,55,49,44,39,44,48,14,14,6,9,11
248603,49,25,70,63,33,39,34,29,48,60,62,60,38,62,54,39,71,63,72,22,64,64,30,32,46,61,67,66,9,8,6,6,10
227766,28,23,60,46,28,31,34,37,44,41,58,65,75,55,36,51,64,80,82,36,70,71,24,39,32,47,71,65,11,6,15,12,12
238860,21,23,68,59,22,30,21,25,45,46,63,60,53,66,59,45,75,63,79,34,78,71,28,31,35,71,73,69,10,15,6,12,6
246923,42,41,39,57,44,58,47,45,56,59,65,67,64,50,68,45,56,52,49,40,41,40,54,57,45,62,48,49,14,9,8,6,12
246048,29,23,58,50,29,38,31,29,36,46,61,71,67,59,69,40,80,79,77,33,62,65,30,29,36,55,67,61,12,5,9,15,8
258403,50,44,45,50,48,61,51,40,40,57,75,74,81,42,82,48,51,50,59,46,68,31,50,45,48,50,29,22,13,7,14,13,5
258406,38,29,55,55,29,48,41,37,49,51,66,61,63,53,62,50,63,69,60,30,65,55,39,45,41,41,57,56,10,11,12,6,12
228198,47,51,40,50,45,46,48,59,35,53,86,82,77,51,80,68,53,66,59,52,32,12,49,40,65,42,18,13,15,14,8,10,16
256022,50,51,42,63,35,55,31,36,57,54,66,66,67,50,78,48,66,70,52,37,53,35,54,48,35,38,35,41,7,11,9,12,13
258176,37,62,47,58,58,67,53,41,39,59,65,66,63,52,69,65,60,56,50,57,30,19,55,56,65,51,19,17,11,12,13,9,14
247170,41,39,65,55,28,46,49,38,54,50,50,52,43,60,68,56,65,59,60,24,62,61,20,44,46,50,67,64,10,7,7,7,7
222421,49,42,43,64,46,55,52,48,61,55,70,70,71,56,73,51,56,33,56,34,42,22,41,50,50,nan,41,50,7,11,5,9,13
258667,56,31,48,48,23,54,55,32,42,53,77,78,63,49,68,24,67,65,68,29,63,47,49,44,39,46,52,48,8,7,11,6,13
258315,34,25,59,56,30,49,31,29,44,54,66,70,68,52,68,38,78,62,71,24,63,53,35,44,33,56,64,61,13,9,8,12,8
257407,57,32,37,52,45,60,57,29,48,55,66,67,55,55,52,50,55,69,48,28,50,52,40,45,30,41,59,62,9,14,11,14,9
247014,38,25,61,65,25,43,36,29,48,52,64,71,58,56,49,34,73,63,74,21,70,60,28,39,39,44,64,61,11,13,13,10,14
203137,40,24,64,66,33,55,37,20,62,59,53,57,54,53,54,32,53,54,79,28,60,65,37,47,35,59,65,67,8,11,6,15,8
228888,29,24,61,52,25,33,26,29,56,48,68,67,51,60,59,50,74,71,87,25,62,67,22,26,39,55,65,63,14,9,8,14,15
257383,39,68,64,51,55,62,44,40,33,60,54,60,58,60,50,60,62,65,78,64,28,15,54,49,60,46,35,30,5,13,7,7,14
250758,58,28,52,56,36,59,35,42,44,61,66,61,64,58,46,30,60,64,56,32,48,57,51,48,40,54,58,57,8,11,12,5,5
254996,51,28,57,52,26,49,50,32,44,47,68,68,67,56,71,44,76,54,53,26,61,62,27,38,40,46,62,63,5,8,7,11,8
225722,34,21,67,55,29,43,29,30,50,56,53,63,47,63,75,47,76,65,65,21,55,63,29,32,44,59,68,62,12,13,14,11,9
242597,36,57,59,50,51,56,49,40,41,59,57,61,64,45,65,58,64,56,70,59,47,22,56,49,62,52,24,22,10,7,14,8,8
252707,55,32,55,42,30,63,39,30,35,50,75,71,67,57,70,36,63,55,54,28,57,58,50,38,25,42,58,61,13,12,13,7,8
254697,56,45,40,55,46,66,51,43,52,65,70,70,76,45,85,60,40,60,26,47,35,23,55,54,51,46,38,39,9,10,7,10,9
255540,42,66,57,59,51,55,44,33,44,64,58,55,51,53,54,65,62,55,74,59,36,16,66,55,68,62,23,21,9,9,11,14,9
213804,44,35,55,58,30,64,41,43,57,36,67,52,55,58,68,29,62,61,59,31,61,54,45,43,43,nan,57,51,8,6,12,12,14
257025,58,61,37,57,43,70,38,45,41,63,78,76,68,55,84,56,51,53,57,57,28,13,58,57,50,45,18,17,11,9,13,14,14
182170,46,56,58,54,53,61,53,43,44,60,76,73,72,67,61,60,57,64,57,48,44,21,51,41,54,nan,12,14,13,11,7,9,11
189288,30,30,68,58,44,48,32,30,62,56,33,33,34,64,35,60,64,50,70,26,71,72,30,48,44,66,71,68,8,12,15,12,13
240009,33,27,44,62,32,43,35,38,61,44,66,66,76,50,72,49,71,89,50,34,52,44,50,49,45,52,46,45,12,6,12,8,10
252368,26,26,70,58,30,32,56,34,64,41,62,54,46,66,42,60,71,66,79,21,50,61,23,29,44,66,71,68,10,10,13,7,9
234571,52,55,62,48,44,60,42,30,35,60,72,73,63,56,75,62,44,54,62,45,66,31,60,54,47,55,24,24,7,13,7,9,10
252235,32,30,59,61,36,34,34,20,45,47,60,63,48,64,57,49,73,68,60,27,67,73,26,40,47,52,66,64,12,12,8,7,11
243637,59,28,52,57,24,59,38,31,43,57,74,70,60,56,66,28,62,70,58,29,50,55,48,33,38,42,59,57,7,13,8,13,7
219680,47,28,70,64,30,46,39,35,58,59,40,48,53,57,33,48,44,58,83,29,69,66,25,34,45,64,71,65,6,11,10,15,15
241993,54,26,64,58,30,39,34,27,45,59,54,69,40,57,45,53,63,59,80,32,64,57,31,40,40,43,63,58,13,14,7,14,15
245993,43,33,47,59,33,54,40,34,52,55,63,52,67,56,73,53,63,52,49,40,60,54,41,44,41,47,57,58,7,6,10,6,9
257303,38,33,64,55,39,54,33,35,52,57,57,59,41,58,41,41,59,70,74,26,69,60,36,42,43,62,60,56,6,14,13,12,10
255651,39,30,41,65,39,60,38,36,55,55,61,68,55,52,66,50,61,59,50,44,56,51,49,49,42,38,55,45,14,6,9,10,6
247128,55,63,45,62,61,58,52,39,56,56,61,58,51,55,73,59,64,48,57,58,36,21,56,61,57,55,21,18,6,10,9,13,8
